PC1,cluster
0.022996396779406,2
-0.6139992940256701,3
0.8794011899915746,4
-0.827544854551826,0
-0.3696128007746315,5
-0.70124757332149,0
0.5855465803011284,4
-0.5059452169980397,3
0.0043963941023466,2
-0.9783172581156574,0
-0.8180175547460753,0
-0.4057343385914599,5
0.4155664762442002,2
-0.8497667750229939,0
-0.3378795431084933,5
-0.7475397416118562,0
0.5797962136767865,4
-0.6107740048639001,3
-0.1092934360701139,5
-0.9870658329000316,0
-0.8294139065166966,0
-0.5043498698113441,3
0.1277145867497411,2
-0.6544514032732508,3
0.5928919715997192,4
-0.9765618253650638,0
-0.8421283237215487,0
-0.8291517841825752,0
-0.4666006732513442,3
-0.7332090616170374,0
0.3430012048354514,2
-0.5612483088034534,3
-0.171459161468626,5
-0.4837315491605944,3
0.0638549072965546,2
-0.6371977407302525,3
0.5745865405825066,4
-0.5618622274572498,3
-0.1983073175233589,5
-0.9736538137445996,0
-0.8477067623203716,0
-0.4670133975673201,3
0.0510229050463031,2
-0.6352893942613492,3
0.5266932652998249,2
-0.8336856282987332,0
-0.5122790217178308,3
-0.7124649632428325,0
0.305321650028717,2
-0.821527834817827,0
-0.486285661189519,3
-0.7050942345676076,0
0.3583493868875369,2
-0.5224704506129257,3
-0.1781378670036057,5
-0.9684921224609618,0
-0.8377950707392631,0
-0.4052325616239303,5
0.1181234874204216,2
-0.602937847906589,3
0.5995890440141534,4
-0.5956244829110613,3
0.6211273490866187,4
-0.8078835787850636,0
-0.4447697758709234,3
-0.6840021958457362,3
0.425944088941802,2
-0.5153256385430567,3
-0.1483047916681589,5
-0.9631330173665104,0
-0.8351948146447434,0
-0.3872102253079734,5
0.1563663634694846,2
-0.4263213510049462,3
0.1433261985289281,2
-0.6100037531481705,3
0.65846864670509,4
-0.9702759109696591,0
-0.8338475331157225,0
-0.7906037112366714,0
-0.4144601093100072,5
-0.6735612751603047,3
0.5044792846620063,2
-0.4869022858335573,3
-0.080910503655859,5
-0.968039622715712,0
-0.8151351931309023,0
-0.3431237439634221,5
0.2574368616650495,2
-0.5647957664089895,3
0.8311604854575452,4
-0.7981055831351846,0
-0.3750658147549315,5
-0.6514845627753261,3
0.6365134922126425,4
-0.4527443484033434,3
0.0494908671112317,2
-0.7981552479245905,0
-0.3569539931799131,5
-0.6546416483133805,3
0.6419952025733322,4
-0.4519961359925637,3
0.0041537030439857,2
-0.9627245070987422,0
-0.8138616710633836,0
-0.2978085049326421,5
0.365383947824779,2
-0.5418977163525761,3
0.9597417785341644,4
-0.9658986575976456,0
-0.8113547378649095,0
-0.2848500725480494,5
0.4025023320439733,2
-0.5415171536267243,3
0.9607994603730596,4
-0.7886623595838009,0
-0.3487669836393663,5
-0.6425909963148229,3
0.6931556674544874,4
-0.4373713979667251,3
0.032233140171141,2
-0.5314767174204014,3
0.980335802667939,4
-0.7944783735696701,0
-0.3345922236320999,5
-0.6385152432680834,3
0.7471095170682249,4
-0.4332087780562277,3
0.0611033205130063,2
-0.9632833557622832,0
-0.7963426415828603,0
-0.2613721923381253,5
0.4523367455000682,2
-0.7844082491954979,0
-0.289629772452282,5
-0.637944443055587,3
0.8333076437595444,4
-0.4066620204141815,5
0.0955130725892989,2
-0.9595001020139332,0
-0.7970652240373183,0
-0.2494868257938831,5
0.4662080458864488,2
-0.5266054635871572,3
1.0543213208160105,4
-0.962645942566465,0
-0.8040141703170489,0
-0.7557490338244848,0
-0.2612965456520462,5
-0.6261575129780825,3
0.8209388089314367,4
-0.4110519497214276,5
0.0747212988030786,2
-0.3220628712500226,5
0.3947594513987571,2
-0.5274560900084223,3
1.0437873453521864,4
-0.4336673642488869,3
0.07778460735397,2
-0.9630092424560652,0
-0.800205084655115,0
-0.2657179990787868,5
0.4554311512120037,2
-0.5369302022623194,3
1.0150439774639617,4
-0.7868343787183587,0
-0.30419565605405,5
-0.6324083500931077,3
0.7860771402071312,4
-0.7795712239768448,0
-0.3141524351563722,5
-0.6324872392783005,3
0.779327883805587,4
-0.4329759382701895,3
0.0553951177117001,2
-0.962979108554954,0
-0.8050104679133406,0
-0.2597778596043322,5
0.4840899128797222,2
-0.5185397762231031,3
1.089770400932366,4
-0.5253867142976925,3
1.1026885187250146,4
-0.7778011230958463,0
-0.2690126177641893,5
-0.6234464638191504,3
0.8807691710782652,4
-0.4077390403957701,5
0.1183255108279065,2
-0.9579287354134892,0
-0.7824423647391461,0
-0.2364903974221988,5
0.4497175699606939,2
-0.3423020625718715,5
0.3706384636359201,2
-0.5601790454934618,3
0.9719686096201856,4
-0.9623557587668492,0
-0.8120501554009862,0
-0.7748912780687498,0
-0.3708560650006681,5
-0.6623493327572408,3
0.6286630168369833,4
-0.4741590091404601,3
-0.0934718200064774,5
-0.9623053721876044,0
-0.8230660067929709,0
-0.3465590680802122,5
0.192144256961233,2
-0.576237521376635,3
0.6834354112205299,4
-0.805099468469491,0
-0.4856295186505864,3
-0.6875317969739037,3
0.403816038489375,2
-0.5002241258500486,3
-0.1913909566795219,5
-0.8097954552552271,0
-0.4978690361694442,3
-0.6828449260838213,3
0.3391558327961173,2
-0.5162977603489232,3
-0.2492808011086081,5
-0.9615785784891088,0
-0.8574706598078052,0
-0.4036318400421051,5
0.0310578352999038,2
-0.6013867756449496,3
0.4914828577659638,2
-0.9904650525434936,0
-0.7386533525359706,0
-0.5233885998649491,3
0.3012398342135101,2
-0.6588236536377218,3
0.7666003852061523,4
-0.8273937011280662,0
-0.3681279571760124,5
-0.7215033598758307,0
0.4334296270904694,2
-0.546260377369147,3
-0.0758370501586045,5
-0.6298454892683845,3
0.6881966581457633,4
-0.8352741384435902,0
-0.3884102470494643,5
-0.7342374459982062,0
0.5743488621031803,4
-0.5864813593071428,3
-0.0371848837757261,2
-0.9733329976715768,0
-0.781542237410267,0
-0.4669858885658094,3
0.2605201530293239,2
-0.8305039199872082,0
-0.3426595592521635,5
-0.7275496062810913,0
0.6959431930108115,4
-0.5769328918539893,3
0.0103489446839725,2
-0.9726612492932571,0
-0.7730586751251417,0
-0.4740445498555588,3
0.2497301130625117,2
-0.6375041716213823,3
0.684626642918194,4
-0.9707359826525636,0
-0.8048558980748011,0
-0.8104910603409938,0
-0.3948559678548951,5
-0.7180021158250012,0
0.4219025125172762,2
-0.5471158587499272,3
-0.1362167534624603,5
-0.4711001599055602,3
0.0964090447567955,2
-0.6167635883411081,3
0.5950657971998394,4
-0.5571887575207393,3
-0.1574056317129852,5
-0.96010202802363,0
-0.8172703660333402,0
-0.4513278599310242,3
0.0950512171061559,2
-0.6335113020810317,3
0.5433298917550089,4
-0.8210535836383245,0
-0.4552855189843076,3
-0.7053593153293616,0
0.3294176612420251,2
-0.8110796894677629,0
-0.4571708724849792,3
-0.7015128764665471,0
0.3790608147935241,2
-0.544140534662081,3
-0.2016859318395438,5
-0.9565312398211387,0
-0.8213507341360867,0
-0.4398237152852464,3
0.0567094889145406,2
-0.6216543343668598,3
0.4662581218689896,2
-0.6152578351423048,3
0.4287001220448259,2
-0.8103631676643397,0
-0.4894029708383735,3
-0.6883062568212855,3
0.2861371436049493,2
-0.5363555824978606,3
-0.2400377022052243,5
-0.9584060883994217,0
-0.8254343274941641,0
-0.4274394933128653,3
0.0144710295195679,2
-0.4866395209490251,3
0.0248079726251796,2
-0.6171122042161641,3
0.4167433123411848,2
-0.9567067800905388,0
-0.8355614674665284,0
-0.781665202444054,0
-0.4677943457352734,3
-0.6872870030028977,3
0.3570725469495814,2
-0.5277768784065163,3
-0.2306965941673815,5
-0.9558557529817252,0
-0.8260119990753607,0
-0.4312115697520003,3
0.0224160216925379,2
-0.5993730855312495,3
0.4473036652216071,2
-0.8081631368784779,0
-0.4963918000919964,3
-0.6806611943727654,3
0.2690939370892078,2
-0.5315518807015833,3
-0.2283073128885447,5
-0.8089148000650426,0
-0.4899185034576629,3
-0.6890982578028686,3
0.2685168296319968,2
-0.5251731753273269,3
-0.226494494435384,5
-0.9536670122569102,0
-0.7844076333115773,0
-0.4065751150565958,5
0.0473563601514009,2
-0.6046564995603427,3
0.4775316579859283,2
-1.032920907648959,0
-0.7047534657595302,0
-0.4528693517439884,3
0.5724215818538454,4
-0.6099258454468276,3
1.2266681228439484,4
-0.8135172635424979,0
-0.2090684881143664,5
-0.6869322859696888,3
0.9099185172381564,4
-0.5046294755907775,3
0.1665891218694616,2
-0.5899154932592279,3
1.178380195855589,4
-0.8042463756064315,0
-0.2029984971596319,5
-0.6816363850568808,3
1.097309675343712,4
-0.5277281225765362,3
0.2297541443317868,2
-1.0281309834487435,0
-0.7441543545897433,0
-0.4121952787669372,5
0.6725413965266627,4
-0.8237282527515453,0
-0.1678838408518657,5
-0.7039327588658566,0
1.2458670654010005,4
-0.5567345889309778,3
0.2904382606115423,2
-1.0305547014971197,0
-0.728753745483256,0
-0.4371665180705725,3
0.7038772542516107,4
-0.6174911264581571,3
1.425717357801485,4
-1.0323108049058538,0
-0.7815290030476775,0
-0.8156089830189006,0
-0.2354409453170982,5
-0.711290159126778,0
0.7868437111034063,4
-0.5308115544937722,3
0.0861474935020221,2
-0.4919162084838359,3
0.4356054558106483,2
-0.6387946033532528,3
0.9662480608482452,4
-0.5636181737754637,3
0.0399252272665036,2
-1.031202099818597,0
-0.7881674584039957,0
-0.4552038474122584,3
0.416962210980597,2
-0.6339328489470544,3
1.0040078874065683,4
-0.8296507791562358,0
-0.3412952733560173,5
-0.7082336660527935,0
0.7143824686358624,4
-0.8246156674400598,0
-0.3301371238335961,5
-0.7008032661185671,0
0.6706928996961175,4
-0.5401337519372562,3
0.0099464690957852,2
-1.028730229999378,0
-0.7833684272895982,0
-0.4319926377019641,3
0.4501582295884305,2
-0.5976999376372971,3
0.9023275186399812,4
-0.613282547365288,3
0.8856124414727835,4
-0.8195770249799255,0
-0.3480157242954377,5
-0.6997172744063591,3
0.6620804701620255,4
-0.5371351201751698,3
-0.0119202688628754,2
-1.025493993734959,0
-0.7972253428347539,0
-0.4307004118521404,3
0.3287665407758762,2
-0.476915105837794,3
0.3123434630416155,2
-0.6167283222049377,3
0.9172424059043038,4
-1.0319292261299935,0
-0.7952084711648316,0
-0.796784711191981,0
-0.3003400264243151,5
-0.6899000023358393,3
0.7036630221314581,4
-0.5263203752875186,3
0.0038963035244814,2
-1.0235652243954,0
-0.7867450056753985,0
-0.4221648966823776,3
0.3761815602638596,2
-0.6145430014607126,3
0.8757437875955485,4
-0.8117141327815994,0
-0.3244404600738257,5
-0.6779140857932786,3
0.7842449265275793,4
-0.526340527815,3
0.0031835306385318,2
-0.8175272654460161,0
-0.337782395216107,5
-0.686037070909414,3
0.7111263866955013,4
-0.5242343508151137,3
0.0359231226786501,2
-1.0304743774159042,0
-0.7948246056914077,0
-0.4003159840824201,5
0.3620300734310426,2
-0.5967380940019461,3
0.9568182058772036,4
-1.0306192282613345,0
-0.7971663095693444,0
-0.4043853125691481,5
0.4081241381925807,2
-0.6071899952717219,3
0.9571791063304091,4
-0.8160290095524723,0
-0.3220014186847607,5
-0.6852742777798164,3
0.7349264225610066,4
-0.4929816328996923,3
0.0209214008131677,2
-0.6002416039377724,3
0.9054078697922252,4
-0.8121869893302018,0
-0.3270793424658536,5
-0.6885517389477711,3
0.7006276261171944,4
-0.5298503867980672,3
0.0099518953805298,2
-1.030307045126321,0
-0.7837852198423104,0
-0.410232974943014,5
0.383741822025499,2
-0.8019868459747341,0
-0.2798069560983954,5
-0.6721652372405204,3
0.6471290423036793,4
-0.5228103002940816,3
0.0227117048519949,2
-1.0291709536795222,0
-0.7905069796693883,0
-0.4291592819797101,3
0.3660069885387842,2
-0.6053517667725626,3
0.8767848140356826,4
-1.0266730130279194,0
-0.8005486114665332,0
-0.7778249396267489,0
-0.2754347167781489,5
-0.7001210344312156,0
0.6858213298128661,4
-0.5269052287660161,3
0.006328359727577,2
-0.4683560717902599,3
0.3075621977574752,2
-0.6146961351333764,3
0.9206156050164004,4
-0.5343150597667382,3
0.0070464860883812,2
-1.028194924899792,0
-0.7994895498974901,0
-0.4106652720759055,5
0.3603075750747978,2
-0.6166573968393388,3
0.940440768660718,4
-0.8182146274055668,0
-0.3426909537864878,5
-0.6795089550563754,3
0.6604332367819639,4
-0.8023839378792716,0
-0.3156222710785634,5
-0.6642256796673948,3
0.6880738454879405,4
-0.5120998269701925,3
0.0207457243258689,2
-1.014769008400753,0
-0.8218316974384643,0
-0.4073711779757837,5
0.3960646259307794,2
-0.6000947754324736,3
0.9890973295721684,4
-0.5877510956874101,3
0.9437816230929628,4
-0.7922039251220734,0
-0.3201518407257622,5
-0.6633423246312057,3
0.7625183715467545,4
-0.5217086808358762,3
0.0581009010722666,2
-1.026621693664985,0
-0.7973114149478583,0
-0.3970754571202152,5
0.3814512608416986,2
-0.4680400077996088,3
0.3214326041840007,2
-0.5997820017916901,3
0.955236319756239,4
-1.0304761892600132,0
-0.8070519656074425,0
-0.7727282713110556,0
-0.2809458255580561,5
-0.6783116032962689,3
0.7135510638083182,4
-0.525578103627997,3
0.0197448654327082,2
-1.0255373180266805,0
-0.7875974607535838,0
-0.3996601342300176,5
0.3824582466469539,2
-0.5878296253024906,3
0.9147334463778112,4
-0.8019174824118082,0
-0.3395434401606171,5
-0.6654933812771519,3
0.6926702036732606,4
-0.4573693698061576,3
0.0054028888994072,2
-0.804625373705076,0
-0.3126561889799377,5
-0.672240406863907,3
0.6793968674268343,4
-0.5041694649723288,3
0.0194408701728783,2
-1.0251749127947178,0
-0.7930548387714229,0
-0.4094404518059279,5
0.3713779259555211,2
-0.5929581272549789,3
0.9935253300118672,4
-1.003918609675828,0
-0.7721730202741564,0
-0.5427196794156282,3
0.6276705701456384,4
-0.6974555504922774,3
1.3809585377576183,4
-0.9017801748659292,0
-0.2991006501597624,5
-0.7903895183171948,0
1.047824963907676,4
-0.6397196455864782,3
0.1735912102339166,2
-0.7018423258180655,0
1.4853254854985307,4
-0.9009903323291116,0
-0.280584040249201,5
-0.7765959791651919,0
1.0998675879872009,4
-0.6239573145401665,3
0.1609350397355344,2
-0.9985127270526948,0
-0.7767371721480486,0
-0.5339057261253137,3
0.6475059931709164,4
-0.89904009055892,0
-0.2875755950314408,5
-0.7850574012618434,0
1.0070423080899138,4
-0.634219673728507,3
0.160529610601939,2
-1.006278655895296,0
-0.7813374457436888,0
-0.5225430921404169,3
0.6051669698275248,4
-0.6984653374924027,3
1.434644334812348,4
-1.0103782385302655,0
-0.7789390793401184,0
-0.8798464419602584,0
-0.2708183899264601,5
-0.7799567018455711,0
1.0485489129259422,4
-0.6270968944210168,3
0.1730117174436364,2
-0.5524575143565238,3
0.6105014545043295,4
-0.7032390487668576,0
1.475945142397488,4
-0.6322362629607181,3
0.1601515551555701,2
-1.0044963711127473,0
-0.7682748228712657,0
-0.5165628773667188,3
0.6118180530527033,4
-0.6930667540841857,3
1.5238182416357633,4
-0.8907694707674827,0
-0.2868458237396182,5
-0.7667367190218615,0
1.1160482866496906,4
-0.8888937395926447,0
-0.2564745551065568,5
-0.7778997729096715,0
1.1319223924751531,4
-0.6226194274589262,3
0.2251229122306635,2
-1.004979877582608,0
-0.80616863202528,0
-0.5118409748702376,3
0.6253039201543469,4
-0.6997073885618863,3
1.4048515625544036,4
-0.7079701461069835,0
1.4533511463773792,4
-0.8931504505957344,0
-0.2923093454722922,5
-0.781977088498206,0
1.0932408877335156,4
-0.622575606730164,3
0.1709372008313144,2
-1.002935444865357,0
-0.7689943065806888,0
-0.5214152795132059,3
0.6420670726266631,4
-0.5459577016749343,3
0.6279303931294185,4
-0.6962597515456177,3
1.4911074108886888,4
-1.0097050760257709,0
-0.7676812540787825,0
-0.8733005678132322,0
-0.2585625706578364,5
-0.7675886306543716,0
1.12656091821524,4
-0.6067227225803394,3
0.1752417881576641,2
-1.0003952336135575,0
-0.7725440535962661,0
-0.5087318103262615,3
0.6762776972208775,4
-0.6931216239966301,3
1.5007161779835148,4
-0.8872906639445106,0
-0.2595912316987808,5
-0.7683118934392228,0
1.1328686684976208,4
-0.6027875090955985,3
0.2071669341193368,2
-0.8786737452631175,0
-0.2386500327623688,5
-0.7626131353053589,0
1.1111778264905547,4
-0.6039781189302512,3
0.2081712175082225,2
-1.0051393217607307,0
-0.7624138129837367,0
-0.4979306479506357,3
0.6666085465615186,4
-0.6811603820813856,3
1.4721869707738071,4
-1.0076341623022202,0
-0.7706400502889061,0
-0.5048151912077393,3
0.6935968836503026,4
-0.6807179908736352,3
1.5373776432364443,4
-0.8855027887376248,0
-0.2650992356737529,5
-0.7705306417909367,0
1.156914763530252,4
-0.6066604476230718,3
0.2329619417938611,2
-0.6831321797825678,3
1.5290830247163134,4
-0.8803643465326021,0
-0.2628257470504632,5
-0.7611812650304579,0
1.1841959854872706,4
-0.6137792606455239,3
0.2212933095264299,2
-1.0039568401887828,0
-0.7663231204283203,0
-0.4989075683153551,3
0.705300873496896,4
-0.8763204337777964,0
-0.2439650545252269,5
-0.7590101597418302,0
1.1380736737409256,4
-0.6008621178604233,3
0.2365488017232134,2
-1.004101365803722,0
-0.7731313244641939,0
-0.5013959965399937,3
0.7344704578464301,4
-0.6822836201118662,3
1.5255222571757558,4
-1.0022704847020458,0
-0.7791446916298805,0
-0.8643204215290502,0
-0.2385148431612325,5
-0.7568311958161053,0
1.1716809807161384,4
-0.5963333948485632,3
0.2692034969580357,2
-0.5200394109326382,3
0.6918027120065473,4
-0.6847587324439106,3
1.6250308516865068,4
-0.6012232807572684,3
0.2689738498581427,2
-1.0024834772290283,0
-0.7613773105026499,0
-0.4322982227963095,3
0.7340811563836802,4
-0.6777947452923035,3
1.5726642790594387,4
-0.8897237175257482,0
-0.251996571119782,5
-0.7611309697119217,0
1.16698265354403,4
-0.8780876120218624,0
-0.2501409067546162,5
-0.7614681963996657,0
1.1770739329447808,4
-0.5978141733924713,3
0.2285846421558554,2
-1.001191734541342,0
-0.7700986419817141,0
-0.4842642578508426,3
0.7243076327031395,4
-0.6806199985705589,3
1.6591712095391569,4
-0.685142947856377,3
1.5762575954725433,4
-0.8840359582554118,0
-0.2573698091948903,5
-0.7547585282302498,0
1.1785455055957994,4
-0.5931618757122612,3
0.2595218073919809,2
-1.0019282985199072,0
-0.7632978967676853,0
-0.4839685785256623,3
0.7752837222660713,4
-0.51689793709129,3
0.718751488549954,4
-0.674005009509197,3
1.6392196060273592,4
-1.005473364561465,0
-0.7723898420826364,0
-0.8587433357172667,0
-0.2074070566356343,5
-0.7551441111939297,0
1.229676900199415,4
-0.600050298077337,3
0.261239697945769,2
-1.0020197268109905,0
-0.7620883002615424,0
-0.4847177319739169,3
0.7684762806269338,4
-0.6763538025527186,3
1.6668145161051076,4
-0.8831606001181294,0
-0.2365547934786814,5
-0.7554289148406156,0
1.2296042536685832,4
-0.5926690806235009,3
0.2729181622861614,2
-0.8779400392018069,0
-0.2028407887469457,5
-0.7529116846966419,0
1.220330485749887,4
-0.5883092860161451,3
0.2705678195050491,2
-1.002417369660942,0
-0.7618120250203682,0
-0.4808363726109377,3
0.8035367085287048,4
-0.6727507252308461,3
1.6697572387524842,4
-1.0005179437903822,0
-0.7568017602259919,0
-0.5818243119179934,3
0.3482937849610111,2
-0.7520312807533889,0
1.039556463564692,4
-0.9132102014916156,0
-0.390480062437503,5
-0.8065939400329718,0
0.7154216456874982,4
-0.6906871863694575,3
-0.0257684318266754,2
-0.743591930443969,0
1.036295629449088,4
-0.9148147538025226,0
-0.3933375265549581,5
-0.8046528060526608,0
0.6965940959813071,4
-0.668095736749925,3
-0.0098708507703132,2
-1.003341444407145,0
-0.7840063848653633,0
-0.578235092133217,3
0.3451187026159581,2
-0.8875657873772022,0
-0.3818085618426804,5
-0.7900968715003268,0
0.670511707712208,4
-0.6576930697179993,3
-0.0347240583838065,2
-0.9984342127917992,0
-0.793570628620573,0
-0.5727732454892064,3
0.2745775932944824,2
-0.7231997010951844,0
0.9913632476859876,4
-1.000907784373248,0
-0.7953016490470206,0
-0.8775320007821552,0
-0.392034339997344,5
-0.7933191404628102,0
0.7213499598303723,4
-0.6752452055549361,3
-0.0225070086424845,2
-0.586305178826327,3
0.3499355016396277,2
-0.7172116072719712,0
1.072112404417332,4
-0.6633592372102254,3
-0.0165221352663383,2
-1.002522642651796,0
-0.7817169207184658,0
-0.5777120483555632,3
0.3572318294169623,2
-0.724852851730375,0
1.0688961183183483,4
-0.8976082397378466,0
-0.3889684397626162,5
-0.7916301979297339,0
0.7425167882375712,4
-0.8958942906620333,0
-0.3880744984025125,5
-0.7822756024272179,0
0.7819336993290082,4
-0.6439634283691923,3
0.0271693296333689,2
-1.0023416797832303,0
-0.7843830657902289,0
-0.5684173881118533,3
0.4071502463023738,2
-0.7171428807757929,0
1.101212531306072,4
-0.7279423527330313,0
1.1464729754639869,4
-0.8950938989824924,0
-0.3723758225062029,5
-0.789191488814083,0
0.8012897201139755,4
-0.649137576176922,3
0.0412432553380475,2
-1.005311994815176,0
-0.7747271822856528,0
-0.5588865884859311,3
0.4359700642052904,2
-0.5713515651708116,3
0.4145040282209101,2
-0.7103865955354806,0
1.1207277963137086,4
-1.009158480059389,0
-0.7782544121361902,0
-0.8835300286221195,0
-0.3457565546318145,5
-0.7738970800663666,0
0.8228417535846853,4
-0.6365866930074021,3
0.0604986825066065,2
-1.0013920229427755,0
-0.7794770244008222,0
-0.5415345027794131,3
0.4628090705658729,2
-0.7033424180183769,0
1.2066955960024497,4
-0.8921510393512894,0
-0.3248656299076646,5
-0.7834586433501757,0
0.8860978990705841,4
-0.6336239318912098,3
0.0882942325957401,2
-0.8798418065481177,0
-0.3234720817682561,5
-0.7815590925800309,0
0.8909902977424495,4
-0.631247827164518,3
0.0901282856359906,2
-1.0041416396008778,0
-0.7713215767407001,0
-0.5299919888546546,3
0.5383841605980495,4
-0.6966913132473832,3
1.352907916675186,4
-0.8240927243622012,0
-0.7526625354093134,0
-0.6429068885692348,3
-0.6166136117368967,3
-0.4717696420639213,3
-0.2912803421558702,5
-0.1549148887963783,5
-0.0170078826355933,2
0.1196405771054602,2
0.2511116887329112,2
0.3700050857320074,2
0.4429328316280116,2
0.5552557263135924,4
0.6543043173100169,4
-0.8288511831897977,0
-0.707558022129825,0
-0.6068642738565422,3
-0.5310200570073139,3
-0.4757914269399093,3
-0.31004412663784,5
-0.1560750013223802,5
-0.0338260490558954,2
0.0828035455962531,2
0.1992123179457211,2
0.3173700637168284,2
0.4203401519590379,2
0.5160526500459277,2
0.6431545321414742,4
-0.8145943516947882,0
-0.7415621839443233,0
-0.628530644767709,3
-0.5318196067702896,3
-0.4777585782362805,3
-0.2404295916707286,5
-0.1241625487562482,5
0.0826390966647711,2
0.1209539996330735,2
0.2329372881380597,2
0.3571764592236135,2
0.4533596442269632,2
0.5796080033256408,4
0.645660954967993,4
-0.7740108750579011,0
-0.6699446696508702,3
-0.5449790778567407,3
-0.5007384002419933,3
-0.3655962898359133,5
-0.1867324027444594,5
-0.0005993501194986,2
0.1507137822646035,2
0.2661667963069969,2
0.4462281549365765,2
0.5579217778602077,4
0.6925567448789507,4
0.8061236478965528,4
0.9164464780888072,4
-0.7497561161010945,0
-0.6193429401527372,3
-0.5054272443857668,3
-0.3831947073097441,5
-0.3407284033381577,5
-0.1397127682055886,5
0.0237239159752735,2
0.1708277193003218,2
0.3312061844109129,2
0.481946679767961,2
0.593280784673667,4
0.7241365014624892,4
0.8377597876302232,4
0.937318699284446,4
-0.7770325421273976,0
-0.6717517435941633,3
-0.5847280558135503,3
-0.465038815280388,3
-0.3846116700383674,5
-0.2208501418895542,5
-0.0530604538550689,5
0.080855381832361,2
0.2666832371405256,2
0.39517091668127,2
0.551906336809207,4
0.6936499908057416,4
0.857916819785755,4
1.024590756505014,4
-0.8236808031808307,0
-0.4241735676068474,3
-1.0237850311662329,0
-0.1737156294585338,5
0.3269741411475652,2
0.574124352247934,4
-0.8474542027518721,0
-0.4368969236369353,3
-0.129367842257927,5
0.1477334236242434,2
0.3768330384337855,2
0.5966455480047799,4
-0.7848214271535586,0
-0.4252526182415194,3
-0.1147376527443482,5
0.1487030695696094,2
0.3929084672138658,2
0.6193675904346505,4
-0.8238966404569164,0
-0.4889406509569705,3
-0.2046701473526204,5
0.0482918214524078,2
0.3527929731966202,2
0.6426848168407504,4
-0.8245236000202578,0
-0.4305765267733977,3
-0.1054777807193708,5
0.1566073578732191,2
0.4993751674225131,2
0.5966983593583357,4
-0.7910954546684373,0
-0.4284486157557515,3
-0.1151939247954524,5
0.1692599493154416,2
0.4236292411015725,2
0.6375391103427372,4
-0.8025825595518331,0
-0.4686650191607951,3
-0.1792768722185376,5
0.0918706877377723,2
0.3330554196666322,2
0.5548452568300379,4
-0.600333445673809,3
-0.217683959313479,5
0.0170167653381647,2
0.2662244919634275,2
0.5311090769244302,2
-0.6117548267275231,3
-0.2516258352445757,5
0.0630596231980958,2
0.3258706859536375,2
0.5435404461036255,4
-0.5350389620805271,3
-0.2574749286749789,5
0.0308247011006017,2
0.3145098931207414,2
0.4534317457425336,2
0.7900181016222478,4
0.7351943623009116,4
0.7361410023219412,4
-0.6458320718563076,3
-0.375430031592693,5
-0.0766052867807494,5
0.1905666626584451,2
0.4287558971490703,2
0.6838750487080503,4
-0.6312493150328998,3
-0.2535888693533467,5
0.0359785225564003,2
-0.803614762753444,0
-0.4234148817887673,3
-0.0967689804410745,5
0.7867299814893434,4
0.7577756138265381,4
-0.6142708798805424,3
-0.4914564749258716,3
-0.692785249176108,3
-0.4884141825268059,3
-0.6819843297263687,3
-0.4917140806986837,3
-0.6437126716971723,3
-0.4846137513218563,3
-0.681389615186725,3
-0.5203993732588654,3
-0.7114219375662192,0
-0.4771450495936554,3
-0.6377265571323512,3
-0.473047271117863,3
-0.3397270622364432,5
-0.5602672893430708,3
-0.4305708094311059,3
-0.3050495922324213,5
-0.1673355650686935,5
-0.1372058730450577,5
-0.108072204353748,5
0.0275131310856998,2
0.294372667990245,2
0.278378285391621,2
0.4194941917117261,2
0.5203231636392558,2
1.6731193831274522,4
0.8064669236206288,4
0.8774821279299101,4
-0.7634061201390637,0
-0.5821896360683297,3
-0.4436581265461804,3
-0.1525328806392529,5
-0.000987092065566,2
0.0830801094458874,2
0.1085898937610331,2
-0.3395791458455465,5
0.3621803133514076,2
0.4981759507783891,2
0.6354663413595065,4
0.7146853146027212,4
0.8055455751538902,4
0.9562847603865092,4
1.0865630420895809,4
-0.7741335802382567,0
-0.5691411686274771,3
-0.2614421441756832,5
-0.1544159026289555,5
-0.0854045179435862,5
0.0242816039652229,2
0.1743618374846359,2
0.254611203916921,2
0.3920536963477035,2
0.5593646307953517,4
0.6781743767303421,4
0.7342986303869234,4
1.0686057594703386,4
0.8587079071349124,4
-0.4486171241147649,3
-0.76249370154989,0
-0.5871513657992863,3
-0.4316183993735941,3
-0.2999627508676534,5
-0.1886174731851387,5
-0.0544255463229358,5
0.0411721472343168,2
0.1426603944350426,2
0.2382742415329228,2
0.5425307504594155,4
0.4773619373414959,2
0.6613432713822982,4
0.765495502116261,4
0.82456203598845,4
0.8972263561032663,4
-0.743928912190283,0
-0.5961238095579239,3
-0.4870207583761626,3
-0.3439991654243102,5
-0.2235199299525091,5
-0.1496399211445289,5
-0.0621072807550632,5
0.0798114418089724,2
0.2012653043943644,2
0.282469829189055,2
0.4176828296915877,2
0.5900490527988438,4
0.6524977857634564,4
0.7490431024499642,4
0.8014142721533755,4
-1.0232724749424429,0
-0.0716082872536092,5
0.4928108928073176,2
-0.3077150426362206,5
0.6928159463864665,4
0.7191092133607535,4
-0.6857084077026712,3
0.5071237590700448,2
0.4448105377525195,2
0.4243485274403971,2
-0.4612937875749414,3
0.4305015442013251,2
-0.4497343478955964,3
0.4395816488549604,2
-0.0128601348976834,2
0.209662057265042,2
0.3219351070660639,2
0.3342965086665398,2
